Unnamed: 0	lexeme	lang	mframe	mframe_trans	frame	tax_class	field	meaning	example	comment	usage
12542	粗糙 cūcāo	китайский	Крутая машина (очень хорошая)		Интенсивность	высокая степень	шершавый	f			0
12544	粗糙 cūcāo	китайский	Очень любить		Интенсивность	высокая степень	шершавый	f			0
12539	粗糙 cūcāo	китайский	Очень рад		Интенсивность	высокая степень	шершавый	f			0
12540	粗糙 cūcāo	китайский	Очень расстроен		Интенсивность	высокая степень	шершавый	f			0
12541	粗糙 cūcāo	китайский	Сильно замерзнуть		Интенсивность	высокая степень	шершавый	f			0
12538	粗糙 cūcāo	китайский	Сильно устать		Интенсивность	высокая степень	шершавый	f			0
12169	coarse	английский	Морщинистая кожа		Морщинистые поверхности	физ.свойства	шершавый	d			0
12736	kare	эстонский	Морщинистая кожа	nahk	Морщинистые поверхности	физ.свойства	шершавый	d			0
12737	kare	эстонский	Морщинистое лицо	nägu	Морщинистые поверхности	физ.свойства	шершавый	d			0
12925	karǝŋ	хантыйский (говор с. Теги)	Морщинистая кожа	sŏx	Морщинистые поверхности	физ.свойства	шершавый	d			0
12926	karǝŋ	хантыйский (говор с. Теги)	Морщинистое лицо	weš	Морщинистые поверхности	физ.свойства	шершавый	d			0
13114	kaz’amə	мокшанский	Морщинистая кожа	ked'	Морщинистые поверхности	физ.свойства	шершавый	d			0
13115	kaz’amə	мокшанский	Морщинистое лицо	šama	Морщинистые поверхности	физ.свойства	шершавый	d			0
12988	kir’ənžaf	мокшанский	Морщинистая кожа	ked'	Морщинистые поверхности	физ.свойства	шершавый	d			1
12989	kir’ənžaf	мокшанский	Морщинистое лицо	šama	Морщинистые поверхности	физ.свойства	шершавый	d	kodamə avat’ šamac kir’ənžaf - Какое у женщины лицо морщинистое [Кашкин 2013: 169].		1
12610	kortsus	эстонский	Морщинистая кожа	nahk	Морщинистые поверхности	физ.свойства	шершавый	d			1
12611	kortsus	эстонский	Морщинистое лицо	nägu	Морщинистые поверхности	физ.свойства	шершавый	d			1
12673	krimpsus	эстонский	Морщинистая кожа	nahk	Морщинистые поверхности	физ.свойства	шершавый	d			0
12674	krimpsus	эстонский	Морщинистое лицо	nägu	Морщинистые поверхности	физ.свойства	шершавый	d			1
12799	krobeline	эстонский	Морщинистая кожа	nahk	Морщинистые поверхности	физ.свойства	шершавый	d			0
12800	krobeline	эстонский	Морщинистое лицо	nägu	Морщинистые поверхности	физ.свойства	шершавый	d			0
12862	mↄrmǝŋ	хантыйский (говор с. Теги)	Морщинистая кожа	sŏx	Морщинистые поверхности	физ.свойства	шершавый	d			1
12863	mↄrmǝŋ	хантыйский (говор с. Теги)	Морщинистое лицо	weš	Морщинистые поверхности	физ.свойства	шершавый	d			1
13051	pužf	мокшанский	Морщинистая кожа	ked'	Морщинистые поверхности	физ.свойства	шершавый	d			0
13052	pužf	мокшанский	Морщинистое лицо	šama	Морщинистые поверхности	физ.свойства	шершавый	d			0
12106	rough	английский	Морщинистая кожа		Морщинистые поверхности	физ.свойства	шершавый	d			0
12232	rugged	английский	Морщинистая кожа		Морщинистые поверхности	физ.свойства	шершавый	d			0
12043	wrinkled	английский	Морщинистая кожа		Морщинистые поверхности	физ.свойства	шершавый	d			1
11980	грубый	русский	Морщинистая кожа	кожа	Морщинистые поверхности	физ.свойства	шершавый	d			0
11981	грубый	русский	Морщинистое лицо	лицо	Морщинистые поверхности	физ.свойства	шершавый	d			0
12295	кöрласема	коми-зырянский (ижемский диалект)	Морщинистая кожа	ку	Морщинистые поверхности	физ.свойства	шершавый	d			1
12296	кöрласема	коми-зырянский (ижемский диалект)	Морщинистое лицо	рожа	Морщинистые поверхности	физ.свойства	шершавый	d	Розалэн тай беда кöрласема рожаыс – У Розы-то очень морщинистое лицо.		1
13240	казямо	эрзянский	Морщинистая кожа	кедь	Морщинистые поверхности	физ.свойства	шершавый	d			0
13241	казямо	эрзянский	Морщинистое лицо	чама	Морщинистые поверхности	физ.свойства	шершавый	d			0
11728	морщинистый	русский	Морщинистая кожа	кожа	Морщинистые поверхности	физ.свойства	шершавый	d			1
11729	морщинистый	русский	Морщинистое лицо	лицо	Морщинистые поверхности	физ.свойства	шершавый	d			1
13366	насортăсь	ненецкий	Морщинистая кожа	хоба	Морщинистые поверхности	физ.свойства	шершавый	d		"Глагол ""быть шершавым"""	0
13367	насортăсь	ненецкий	Морщинистое лицо	ся”	Морщинистые поверхности	физ.свойства	шершавый	d			0
11791	сморщенный	русский	Морщинистая кожа	кожа	Морщинистые поверхности	физ.свойства	шершавый	d			0
11792	сморщенный	русский	Морщинистое лицо	лицо	Морщинистые поверхности	физ.свойства	шершавый	d			1
12358	созорэсь	коми-зырянский (ижемский диалект)	Морщинистая кожа	ку	Морщинистые поверхности	физ.свойства	шершавый	d			0
12359	созорэсь	коми-зырянский (ижемский диалект)	Морщинистое лицо	рожа	Морщинистые поверхности	физ.свойства	шершавый	d			0
13177	сормсевезь	эрзянский	Морщинистая кожа	кедь	Морщинистые поверхности	физ.свойства	шершавый	d			1
13178	сормсевезь	эрзянский	Морщинистое лицо	чама	Морщинистые поверхности	физ.свойства	шершавый	d			1
13303	тынăрць	ненецкий	Морщинистая кожа	хоба	Морщинистые поверхности	физ.свойства	шершавый	d		"Глагол ""сморщиться"", ""быть морщинистым"""	1
13304	тынăрць	ненецкий	Морщинистое лицо	ся”	Морщинистые поверхности	физ.свойства	шершавый	d			1
11917	шероховатый	русский	Морщинистая кожа	кожа	Морщинистые поверхности	физ.свойства	шершавый	d			0
11918	шероховатый	русский	Морщинистое лицо	лицо	Морщинистые поверхности	физ.свойства	шершавый	d			0
11854	шершавый	русский	Морщинистая кожа	кожа	Морщинистые поверхности	физ.свойства	шершавый	d			0
11855	шершавый	русский	Морщинистое лицо	лицо	Морщинистые поверхности	физ.свойства	шершавый	d			0
12547	毛糙 máocao	китайский	Морщинистая кожа		Морщинистые поверхности	физ.свойства	шершавый	d			0
12548	毛糙 máocao	китайский	Морщинистое лицо		Морщинистые поверхности	физ.свойства	шершавый	d			0
12421	皱巴巴 zhòubāba	китайский	Морщинистая кожа	皱巴巴的皮肤	Морщинистые поверхности	физ.свойства	шершавый	d			1
12484	粗糙 cūcāo	китайский	Морщинистая кожа		Морщинистые поверхности	физ.свойства	шершавый	d			0
12485	粗糙 cūcāo	китайский	Морщинистое лицо		Морщинистые поверхности	физ.свойства	шершавый	d			0
12785	kare	эстонский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	maitse	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12786	kare	эстонский	Сухое мясо (не сочное)	liha	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12787	kare	эстонский	Терпкое вино (или другой естественный для информанта напиток)	vein	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12974	karǝŋ	хантыйский (говор с. Теги)	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12975	karǝŋ	хантыйский (говор с. Теги)	Сухое мясо (не сочное)	ńŏxi	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12976	karǝŋ	хантыйский (говор с. Теги)	Терпкое вино (или другой естественный для информанта напиток)	wŭna	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13163	kaz’amə	мокшанский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13164	kaz’amə	мокшанский	Сухое мясо (не сочное)	s'ivəl'	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13165	kaz’amə	мокшанский	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13037	kir’ənžaf	мокшанский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13038	kir’ənžaf	мокшанский	Сухое мясо (не сочное)	s'ivəl'	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13039	kir’ənžaf	мокшанский	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12659	kortsus	эстонский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	maitse	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12660	kortsus	эстонский	Сухое мясо (не сочное)	liha	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12661	kortsus	эстонский	Терпкое вино (или другой естественный для информанта напиток)	vein	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12722	krimpsus	эстонский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	maitse	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12723	krimpsus	эстонский	Сухое мясо (не сочное)	liha	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12724	krimpsus	эстонский	Терпкое вино (или другой естественный для информанта напиток)	vein	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12848	krobeline	эстонский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	maitse	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12849	krobeline	эстонский	Сухое мясо (не сочное)	liha	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12850	krobeline	эстонский	Терпкое вино (или другой естественный для информанта напиток)	vein	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12911	mↄrmǝŋ	хантыйский (говор с. Теги)	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12912	mↄrmǝŋ	хантыйский (говор с. Теги)	Сухое мясо (не сочное)	ńŏxi	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12913	mↄrmǝŋ	хантыйский (говор с. Теги)	Терпкое вино (или другой естественный для информанта напиток)	wŭna	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13100	pužf	мокшанский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13101	pužf	мокшанский	Сухое мясо (не сочное)	s'ivəl'	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13102	pužf	мокшанский	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12029	грубый	русский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	вкус	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12030	грубый	русский	Сухое мясо (не сочное)	мясо	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12031	грубый	русский	Терпкое вино (или другой естественный для информанта напиток)	вино	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12344	кöрласема	коми-зырянский (ижемский диалект)	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12345	кöрласема	коми-зырянский (ижемский диалект)	Сухое мясо (не сочное)	яй	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12346	кöрласема	коми-зырянский (ижемский диалект)	Терпкое вино (или другой естественный для информанта напиток)	вина	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13289	казямо	эрзянский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13290	казямо	эрзянский	Сухое мясо (не сочное)	сывель	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13291	казямо	эрзянский	Терпкое вино (или другой естественный для информанта напиток)	вина	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f	Шокш.: Ой, кодама винась казяма, коргапарть ай сэвсаза – Ой, какое вино крепкое, горло дерет.		1
11777	морщинистый	русский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	вкус	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11778	морщинистый	русский	Сухое мясо (не сочное)	мясо	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11779	морщинистый	русский	Терпкое вино (или другой естественный для информанта напиток)	вино	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13415	насортăсь	ненецкий	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13416	насортăсь	ненецкий	Сухое мясо (не сочное)	ӈамза	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13417	насортăсь	ненецкий	Терпкое вино (или другой естественный для информанта напиток)	сярка	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11840	сморщенный	русский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	вкус	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11841	сморщенный	русский	Сухое мясо (не сочное)	мясо	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11842	сморщенный	русский	Терпкое вино (или другой естественный для информанта напиток)	вино	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12407	созорэсь	коми-зырянский (ижемский диалект)	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12408	созорэсь	коми-зырянский (ижемский диалект)	Сухое мясо (не сочное)	яй	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12409	созорэсь	коми-зырянский (ижемский диалект)	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13226	сормсевезь	эрзянский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13227	сормсевезь	эрзянский	Сухое мясо (не сочное)	сывель	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13228	сормсевезь	эрзянский	Терпкое вино (или другой естественный для информанта напиток)	вина	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13352	тынăрць	ненецкий	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13353	тынăрць	ненецкий	Сухое мясо (не сочное)	ӈамза	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
13354	тынăрць	ненецкий	Терпкое вино (или другой естественный для информанта напиток)	сярка	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11966	шероховатый	русский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	вкус	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11967	шероховатый	русский	Сухое мясо (не сочное)	мясо	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11968	шероховатый	русский	Терпкое вино (или другой естественный для информанта напиток)	вино	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11903	шершавый	русский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)	вкус	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11904	шершавый	русский	Сухое мясо (не сочное)	мясо	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
11905	шершавый	русский	Терпкое вино (или другой естественный для информанта напиток)	вино	Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12596	毛糙 máocao	китайский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12597	毛糙 máocao	китайский	Сухое мясо (не сочное)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12598	毛糙 máocao	китайский	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12470	皱巴巴 zhòubāba	китайский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12471	皱巴巴 zhòubāba	китайский	Сухое мясо (не сочное)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12472	皱巴巴 zhòubāba	китайский	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12533	粗糙 cūcāo	китайский	Вяжущий вкус (например, у хурмы + сочетаемость с названиями продуктов, естественных для информанта)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12534	粗糙 cūcāo	китайский	Сухое мясо (не сочное)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12535	粗糙 cūcāo	китайский	Терпкое вино (или другой естественный для информанта напиток)		Наличие недостатков, затруднений: вкус	физ.свойства: вкус	шершавый	f			0
12758	kare	эстонский	Грубо сколоченный стол	laud	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
12759	kare	эстонский	"Плохо сделанная работа (с ""шероховатостями"")"	töö	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12762	kare	эстонский	Сильный ветер	tuul	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			1
12761	kare	эстонский	Суровая зима	talv	Наличие недостатков, затруднений: действие, состояние		шершавый	f	Siberi kare talv - Суровая сибирская зима [EVS]		1
12765	kare	эстонский	Суровая осень	sügis	Наличие недостатков, затруднений: действие, состояние		шершавый	f	Kare ja vilu sügis – Суровая и прохладная осень.		1
12760	kare	эстонский	Человек говорит, запинаясь	kõnelema	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12769	kare	эстонский	Шероховатый текст		Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12947	karǝŋ	хантыйский (говор с. Теги)	Грубо сколоченный стол	păsan	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
12948	karǝŋ	хантыйский (говор с. Теги)	"Плохо сделанная работа (с ""шероховатостями"")"	ruopata	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12951	karǝŋ	хантыйский (говор с. Теги)	Сильный ветер	wↄt	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12955	karǝŋ	хантыйский (говор с. Теги)	Сильный дождь	jert	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12950	karǝŋ	хантыйский (говор с. Теги)	Суровая зима	tăł	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12949	karǝŋ	хантыйский (говор с. Теги)	Человек говорит, запинаясь	pŏtǝrtti	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13136	kaz’amə	мокшанский	Грубо сколоченный стол	morkš	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
13137	kaz’amə	мокшанский	"Плохо сделанная работа (с ""шероховатостями"")"	pokəd'əma	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13140	kaz’amə	мокшанский	Сильный ветер	varma	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
13139	kaz’amə	мокшанский	Суровая зима	t'ɛlə	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13138	kaz’amə	мокшанский	Человек говорит, запинаясь	kor̥təms	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13010	kir’ənžaf	мокшанский	Грубо сколоченный стол	morkš	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
13011	kir’ənžaf	мокшанский	"Плохо сделанная работа (с ""шероховатостями"")"	pokəd'əma	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13014	kir’ənžaf	мокшанский	Сильный ветер	varma	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
13013	kir’ənžaf	мокшанский	Суровая зима	t'ɛlə	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13012	kir’ənžaf	мокшанский	Человек говорит, запинаясь	kor̥təms	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12632	kortsus	эстонский	Грубо сколоченный стол	laud	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
12633	kortsus	эстонский	"Плохо сделанная работа (с ""шероховатостями"")"	töö	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12636	kortsus	эстонский	Сильный ветер	tuul	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12635	kortsus	эстонский	Суровая зима	talv	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12639	kortsus	эстонский	Суровая осень	sügis	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12634	kortsus	эстонский	Человек говорит, запинаясь	kõnelema	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12643	kortsus	эстонский	Шероховатый текст		Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12695	krimpsus	эстонский	Грубо сколоченный стол	laud	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
12696	krimpsus	эстонский	"Плохо сделанная работа (с ""шероховатостями"")"	töö	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12699	krimpsus	эстонский	Сильный ветер	tuul	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12698	krimpsus	эстонский	Суровая зима	talv	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12702	krimpsus	эстонский	Суровая осень	sügis	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12697	krimpsus	эстонский	Человек говорит, запинаясь	kõnelema	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12706	krimpsus	эстонский	Шероховатый текст		Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12821	krobeline	эстонский	Грубо сколоченный стол	laud	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
12822	krobeline	эстонский	"Плохо сделанная работа (с ""шероховатостями"")"	töö	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12825	krobeline	эстонский	Сильный ветер	tuul	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12824	krobeline	эстонский	Суровая зима	talv	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12828	krobeline	эстонский	Суровая осень	sügis	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12823	krobeline	эстонский	Человек говорит, запинаясь	kõnelema	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12832	krobeline	эстонский	Шероховатый текст		Наличие недостатков, затруднений: действие, состояние		шершавый	f	Algaja luuletaja värsid olid veel üsna krobelised - Стихи начинающего поэта были еще довольно шероховатые [Кашкин 2013: 140].		1
12884	mↄrmǝŋ	хантыйский (говор с. Теги)	Грубо сколоченный стол	păsan	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
12885	mↄrmǝŋ	хантыйский (говор с. Теги)	"Плохо сделанная работа (с ""шероховатостями"")"	ruopata	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12888	mↄrmǝŋ	хантыйский (говор с. Теги)	Сильный ветер	wↄt	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12892	mↄrmǝŋ	хантыйский (говор с. Теги)	Сильный дождь	jert	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12887	mↄrmǝŋ	хантыйский (говор с. Теги)	Суровая зима	tăł	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12886	mↄrmǝŋ	хантыйский (говор с. Теги)	Человек говорит, запинаясь	pŏtǝrtti	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13073	pužf	мокшанский	Грубо сколоченный стол	morkš	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			0
13074	pužf	мокшанский	"Плохо сделанная работа (с ""шероховатостями"")"	pokəd'əma	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13077	pužf	мокшанский	Сильный ветер	varma	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
13076	pužf	мокшанский	Суровая зима	t'ɛlə	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
13075	pužf	мокшанский	Человек говорит, запинаясь	kor̥təms	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12002	грубый	русский	Грубо сколоченный стол	стол	Наличие недостатков, затруднений: действие, состояние	физ.свойства	шершавый	f			1
12003	грубый	русский	"Плохо сделанная работа (с ""шероховатостями"")"	работа	Наличие недостатков, затруднений: действие, состояние		шершавый	f			1
12006	грубый	русский	Сильный ветер	ветер	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12011	грубый	русский	Сильный град	град	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12010	грубый	русский	Сильный дождь	дождь	Наличие недостатков, затруднений: действие, состояние	высокая степень	шершавый	f			0
12012	грубый	русский	Сложные отношения (между людьми)	отношения	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12007	грубый	русский	Суровая весна	весна	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12005	грубый	русский	Суровая зима	зима	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12009	грубый	русский	Суровая осень	осень	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12008	грубый	русский	Суровое лето	лето	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
12004	грубый	русский	Человек говорит, запинаясь	говорить	Наличие недостатков, затруднений: действие, состояние		шершавый	f			0
